Trade no.,hardcoded_1,symbol,Sgmt,srcip Name,hardcoded_2,hardcoded_3,hardcoded_4,user id,Trns typ,b/s,qty,rate,clnt/pro,ucc,settlor,hardcoded_5,hardcoded_6,hardcoded_7,time_1,time_2,order no,hardcoded_8,time_3,NNF
400303449,11,MMTC,EQ,MMTC LIMITED,0,8,1,46025,3,2,98,75.79,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:17,3.8205E+14
400303451,11,MMTC,EQ,MMTC LIMITED,0,8,1,46025,3,2,298,75.78,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:17,3.8205E+14
400303534,11,MODISONLTD,EQ,MODISON LIMITED,0,8,1,46025,3,2,19,167.17,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:18:34,3.8205E+14
400303790,11,KAMDHENU,EQ,KAMDHENU LIMITED,0,8,1,46025,3,2,541,33.69,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:17,3.8205E+14
400303791,11,KAMDHENU,EQ,KAMDHENU LIMITED,0,8,1,46025,3,2,24,33.7,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:17,3.8205E+14
600417637,11,URJA,EQ,URJA GLOBAL LIMITED,0,8,1,46025,3,2,174,15.09,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:17,3.8205E+14
600417640,11,URJA,EQ,URJA GLOBAL LIMITED,0,8,1,46025,3,2,99,15.09,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:17,3.8205E+14
600417641,11,URJA,EQ,URJA GLOBAL LIMITED,0,8,1,46025,3,2,1932,15.08,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:17,3.8205E+14
600417783,11,VASCONEQ,EQ,VASCON ENGINEERS LTD,0,8,1,46025,3,1,48,54.11,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:18,3.8205E+14
600417784,11,VASCONEQ,EQ,VASCON ENGINEERS LTD,0,8,1,46025,3,1,28,54.11,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:18,3.8205E+14
600417785,11,VASCONEQ,EQ,VASCON ENGINEERS LTD,0,8,1,46025,3,1,49,54.17,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:18,3.8205E+14
600417940,11,VMM,EQ,VISHAL MEGA MART LIMITED,0,8,1,46025,3,1,1,126.97,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:18,3.8205E+14
200393676,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,2,10,93.6,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:19,3.8205E+14
400305582,11,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,0,8,1,46025,3,2,218,50.26,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:19,3.8205E+14
400305583,11,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,0,8,1,46025,3,2,79,50.26,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:19,3.8205E+14
400306091,11,MANINFRA,EQ,MAN INFRA LTD,0,8,1,46025,3,1,8,160.65,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:20,3.8205E+14
400306116,11,MANINFRA,EQ,MAN INFRA LTD,0,8,1,46025,3,1,23,160.78,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:20,3.8205E+14
400306365,11,NSLNISP,EQ,NMDC STEEL LIMITED,0,8,1,46025,3,2,186,38.34,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:20,3.8205E+14
200395004,11,ETERNAL,EQ,ETERNAL LIMITED,0,8,1,45987,2,2,2000,239.94,1, BBA1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:21,1.10002E+14
600421973,11,UJJIVANSFB,EQ,UJJIVAN SMALL FINANC BANK,0,8,1,46025,3,2,166,43.72,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:22,3.8205E+14
347627,11,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD,0,8,1,46025,3,2,83,31.3,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1E+15,Nil, 04 JUN 2025 09:19:18,3.8205E+14
348110,11,CGCL,EQ,CAPRI GLOBAL CAPITAL LTD,0,8,1,46025,3,1,23,153.2,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1E+15,Nil, 04 JUN 2025 09:19:24,3.8205E+14
400309007,11,MIDCAPETF,EQ,MIRAEAMC - MAM150ETF,0,8,1,46025,3,2,1,21.62,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:24,3.8205E+14
349517,11,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD,0,8,1,46025,3,2,200,31.3,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1E+15,Nil, 04 JUN 2025 09:19:18,3.8205E+14
350204,11,CGCL,EQ,CAPRI GLOBAL CAPITAL LTD,0,8,1,46025,3,1,2,153.24,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1E+15,Nil, 04 JUN 2025 09:19:24,3.8205E+14
400311169,11,NECLIFE,EQ,NECTAR LIFESCIENCES LTD.,0,8,1,46025,3,2,271,24.34,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:20,3.8205E+14
600428029,11,RPOWER,EQ,RELIANCE POWER LTD.,0,8,1,46025,3,1,139,59.94,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:28,3.8205E+14
600428035,11,RPOWER,EQ,RELIANCE POWER LTD.,0,8,1,46025,3,1,1272,59.94,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:28,3.8205E+14
600428036,11,RPOWER,EQ,RELIANCE POWER LTD.,0,8,1,46025,3,1,648,59.95,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:28,3.8205E+14
400311774,11,PARSVNATH,EQ,PARSVNATH DEVELOPER LTD,0,8,1,46025,3,1,272,17.69,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:28,3.8205E+14
400311775,11,PARSVNATH,EQ,PARSVNATH DEVELOPER LTD,0,8,1,46025,3,1,447,17.7,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:28,3.8205E+14
200402985,11,HINDMOTORS,EQ,HINDUSTAN MOTORS LIMITED,0,8,1,46025,3,1,8,31.59,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:28,3.8205E+14
600428933,11,SDBL,EQ,SOM DIST & BREW LTD,0,8,1,46025,3,1,45,142.62,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:29,3.8205E+14
600428952,11,SDBL,EQ,SOM DIST & BREW LTD,0,8,1,46025,3,1,51,142.7,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:29,3.8205E+14
400312625,11,LLOYDSENT,EQ,LLOYDS ENTERPRISES LTD,0,8,1,46025,3,2,31,65.5,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:29,3.8205E+14
400313550,11,PARACABLES,EQ,PARAMOUNT COMM LTD,0,8,1,46025,3,2,314,55.32,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:28,3.8205E+14
600430794,11,RELINFRA,EQ,RELIANCE INFRASTRUCTU LTD,0,8,1,46477,1,1,50,346.1,1, TRG1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:18:49,1.10002E+14
600430838,11,SAMMAANCAP,EQ,SAMMAAN CAPITAL LIMITED,0,8,1,46025,3,2,147,123.4,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:30,3.8205E+14
200405428,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,2,25,93.07,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:29,3.8205E+14
200405429,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,2,69,93.01,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:31,3.8205E+14
200405916,11,FUSION,EQ,FUSION FINANCE LIMITED,0,8,1,46025,3,2,3,167.4,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:31,3.8205E+14
200405917,11,FUSION,EQ,FUSION FINANCE LIMITED,0,8,1,46025,3,2,1,167.35,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:31,3.8205E+14
600432833,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,1,60,77.21,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:32,3.8205E+14
600432834,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,1,30,77.23,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:32,3.8205E+14
600432835,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,1,12,77.23,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:32,3.8205E+14
600432836,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,1,4,77.23,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:32,3.8205E+14
600432837,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,1,8,77.23,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:32,3.8205E+14
600432838,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,1,4,77.23,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:32,3.8205E+14
600432839,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,1,32,77.23,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:32,3.8205E+14
200408158,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,1,71,93.41,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:33,3.8205E+14
355500,11,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD,0,8,1,46025,3,2,189,31.3,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1E+15,Nil, 04 JUN 2025 09:19:18,3.8205E+14
200408259,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,1,9,94.2,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:33,3.8205E+14
200408260,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,1,13,94.2,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:33,3.8205E+14
600434158,11,TTML,EQ,TATA TELESERV(MAHARASTRA),0,8,1,46025,3,1,1,71.48,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:34,3.8205E+14
600434353,11,RELINFRA,EQ,RELIANCE INFRASTRUCTU LTD,0,8,1,46477,1,1,50,345.55,1, TRG1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:18:23,1.10002E+14
600436963,11,RADHIKAJWE,EQ,RADHIKA JEWELTECH LIMITED,0,8,1,46025,3,2,64,84.85,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:36,3.8205E+14
600436964,11,RADHIKAJWE,EQ,RADHIKA JEWELTECH LIMITED,0,8,1,46025,3,2,35,84.85,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:36,3.8205E+14
600436965,11,RADHIKAJWE,EQ,RADHIKA JEWELTECH LIMITED,0,8,1,46025,3,2,39,84.81,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:36,3.8205E+14
600439947,11,SAGILITY,EQ,SAGILITY INDIA LIMITED,0,8,1,45652,2,1,50,38.76,1, IDLK1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:18:30,1.11111E+14
200415371,11,JISLJALEQS,EQ,JAIN IRRIGATION SYSTEMS,0,8,1,45652,2,1,25,59.36,1, IDLK1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:15:09,1.11111E+14
600442399,11,RPOWER,EQ,RELIANCE POWER LTD.,0,8,1,46025,3,2,840,59.35,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:41,3.8205E+14
600442400,11,RPOWER,EQ,RELIANCE POWER LTD.,0,8,1,46025,3,2,145,59.34,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:41,3.8205E+14
200416264,11,J&KBANK,EQ,J & K BANK LTD.,0,8,1,46025,3,1,70,103.88,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:41,3.8205E+14
600443335,11,SIGACHI,EQ,SIGACHI INDUSTRIES LTD,0,8,1,46025,3,2,15,55.4,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:42,3.8205E+14
600443336,11,SIGACHI,EQ,SIGACHI INDUSTRIES LTD,0,8,1,46025,3,2,31,55.4,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:42,3.8205E+14
600443685,11,URJA,EQ,URJA GLOBAL LIMITED,0,8,1,46025,3,1,393,15.15,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:42,3.8205E+14
600443686,11,URJA,EQ,URJA GLOBAL LIMITED,0,8,1,46025,3,1,190,15.15,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:42,3.8205E+14
600443834,11,URJA,EQ,URJA GLOBAL LIMITED,0,8,1,46025,3,1,163,15.16,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:42,3.8205E+14
200418158,11,IOLCP,EQ,IOL CHEM AND PHARMA LTD,0,8,1,46025,3,2,81,88.05,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:37,3.8205E+14
200418589,11,JPPOWER,EQ,JAIPRAKASH POWER VEN. LTD,0,8,1,45652,2,2,25,15.49,1, IDLK1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:15:01,1.11111E+14
400323892,11,MMTC,EQ,MMTC LIMITED,0,8,1,46025,3,2,87,75.65,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:44,3.8205E+14
400324895,11,MMTC,EQ,MMTC LIMITED,0,8,1,46025,3,2,22,75.65,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:45,3.8205E+14
200422392,11,DOLATALGO,EQ,DOLAT ALGOTECH LIMITED,0,8,1,46025,3,1,50,101.49,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:48,3.8205E+14
600449850,11,TTML,EQ,TATA TELESERV(MAHARASTRA),0,8,1,46025,3,1,86,71.59,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:49,3.8205E+14
200423899,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,1,36,94.39,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:50,3.8205E+14
200423900,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,1,19,94.39,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:50,3.8205E+14
400329522,11,LLOYDSENGG,EQ,LLOYDS ENGG WORK LIMITED,0,8,1,46025,3,1,1015,58.5,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:51,3.8205E+14
200425457,11,IOLCP,EQ,IOL CHEM AND PHARMA LTD,0,8,1,46025,3,2,38,88.03,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:51,3.8205E+14
200425472,11,IOLCP,EQ,IOL CHEM AND PHARMA LTD,0,8,1,46025,3,2,64,88.03,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.1E+15,Nil, 04 JUN 2025 09:19:51,3.8205E+14
600454456,11,TTML,EQ,TATA TELESERV(MAHARASTRA),0,8,1,46025,3,1,156,71.61,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:55,3.8205E+14
600454457,11,TTML,EQ,TATA TELESERV(MAHARASTRA),0,8,1,46025,3,1,66,71.61,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.3E+15,Nil, 04 JUN 2025 09:19:55,3.8205E+14
400334402,11,OMAXE,EQ,OMAXE LIMITED,0,8,1,46025,3,1,3,100.38,1, BOR1 ,90234,N,0,7,6/4/2025 9:19,6/4/2025 9:19,1.2E+15,Nil, 04 JUN 2025 09:19:58,3.8205E+14
200432689,11,GAEL,EQ,GUJARAT AMBUJA EXPORTS LT,0,8,1,46025,3,1,7,115.78,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.1E+15,Nil, 04 JUN 2025 09:20:00,3.8205E+14
400336755,11,LLOYDSENT,EQ,LLOYDS ENTERPRISES LTD,0,8,1,46025,3,1,51,65.29,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.2E+15,Nil, 04 JUN 2025 09:20:01,3.8205E+14
400337377,11,LLOYDSENGG,EQ,LLOYDS ENGG WORK LIMITED,0,8,1,46025,3,1,748,58.57,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.2E+15,Nil, 04 JUN 2025 09:20:02,3.8205E+14
600461434,11,RPOWER,EQ,RELIANCE POWER LTD.,0,8,1,46025,3,2,76,59.65,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:20:02,3.8205E+14
200435752,11,EQUITASBNK,EQ,EQUITAS SMALL FIN BNK LTD,0,8,1,46025,3,1,421,64.85,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.1E+15,Nil, 04 JUN 2025 09:20:03,3.8205E+14
400337984,11,MMTC,EQ,MMTC LIMITED,0,8,1,46025,3,2,67,75.61,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.2E+15,Nil, 04 JUN 2025 09:20:03,3.8205E+14
400338173,11,MMTC,EQ,MMTC LIMITED,0,8,1,46025,3,2,81,75.61,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.2E+15,Nil, 04 JUN 2025 09:20:03,3.8205E+14
200436455,11,EKC,EQ,EVEREST KANTO CYLINDERLTD,0,8,1,46025,3,1,32,135.32,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.1E+15,Nil, 04 JUN 2025 09:19:53,3.8205E+14
600462557,11,RADICO,EQ,RADICO KHAITAN LTD,0,8,1,45652,2,2,100,2775,1, IDB154 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:19:52,1.10002E+14
600462565,11,RADICO,EQ,RADICO KHAITAN LTD,0,8,1,45652,2,2,100,2775,1, IDB154 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:19:52,1.10002E+14
600462567,11,RADICO,EQ,RADICO KHAITAN LTD,0,8,1,45652,2,2,100,2775,1, IDB154 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:19:52,1.10002E+14
600462569,11,RADICO,EQ,RADICO KHAITAN LTD,0,8,1,45652,2,2,100,2775,1, IDB154 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:19:52,1.10002E+14
600462575,11,RADICO,EQ,RADICO KHAITAN LTD,0,8,1,45652,2,2,100,2775,1, IDB154 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:19:52,1.10002E+14
600462578,11,RADICO,EQ,RADICO KHAITAN LTD,0,8,1,45652,2,2,1,2775,1, IDB154 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:19:52,1.10002E+14
600462579,11,RADICO,EQ,RADICO KHAITAN LTD,0,8,1,45652,2,2,2,2775,1, IDB154 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:19:52,1.10002E+14
600462580,11,RADICO,EQ,RADICO KHAITAN LTD,0,8,1,45652,2,2,2,2775,1, IDB154 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:19:52,1.10002E+14
600462671,11,RADICO,EQ,RADICO KHAITAN LTD,0,8,1,45652,2,2,38,2775,1, IDB154 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:19:52,1.10002E+14
378447,11,CENTRUM,EQ,CENTRUM CAPITAL LIMITED,0,8,1,46025,3,2,28,33.2,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1E+15,Nil, 04 JUN 2025 09:20:05,3.8205E+14
600463950,11,SAMMAANCAP,EQ,SAMMAAN CAPITAL LIMITED,0,8,1,46025,3,1,12,123.48,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:20:05,3.8205E+14
600463951,11,SAMMAANCAP,EQ,SAMMAAN CAPITAL LIMITED,0,8,1,46025,3,1,27,123.49,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:20:05,3.8205E+14
200438784,11,IOB,EQ,INDIAN OVERSEAS BANK,0,8,1,46025,3,1,632,40.93,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.1E+15,Nil, 04 JUN 2025 09:20:05,3.8205E+14
200439021,11,INOXGREEN,EQ,INOX GREEN ENERGY SER LTD,0,8,1,46025,3,1,5,177.42,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.1E+15,Nil, 04 JUN 2025 09:20:05,3.8205E+14
400340578,11,LLOYDSENGG,EQ,LLOYDS ENGG WORK LIMITED,0,8,1,46025,3,1,498,58.52,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.2E+15,Nil, 04 JUN 2025 09:20:05,3.8205E+14
400341045,11,MOL,EQ,MEGHMANI ORGANICS LIMITED,0,8,1,46025,3,2,10,89.16,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.2E+15,Nil, 04 JUN 2025 09:20:06,3.8205E+14
400341077,11,LLOYDSENGG,EQ,LLOYDS ENGG WORK LIMITED,0,8,1,46025,3,1,384,58.52,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.2E+15,Nil, 04 JUN 2025 09:20:06,3.8205E+14
600465192,11,RPOWER,EQ,RELIANCE POWER LTD.,0,8,1,46025,3,2,7,59.72,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.3E+15,Nil, 04 JUN 2025 09:20:06,3.8205E+14
400341167,11,LLOYDSENGG,EQ,LLOYDS ENGG WORK LIMITED,0,8,1,46025,3,1,121,58.62,1, BOR1 ,90234,N,0,7,6/4/2025 9:20,6/4/2025 9:20,1.2E+15,Nil, 04 JUN 2025 09:20:06,3.8205E+14
